,listID,address,price,bedrooms,bathrooms,square_feet,city,zipcode,state,lat,lon,SHAPE
15,17,7464 Floyd Dr,105000.0,2,2,1127,Mission,78572,TX,26.244817135886,-98.4152691957154,"{'x': -98.4152691957154, 'y': 26.244817135886, 'spatialReference': {'wkid': 4326}}"
16,18,3900 El Jardin,339000.0,4,5,3002,Mission,78572,TX,26.1715582791583,-98.289074725632,"{'x': -98.289074725632, 'y': 26.1715582791583, 'spatialReference': {'wkid': 4326}}"
17,19,909 Red River St,217500.0,4,3,2287,Mission,78572,TX,26.1938485081301,-98.2971464761014,"{'x': -98.2971464761014, 'y': 26.1938485081301, 'spatialReference': {'wkid': 4326}}"
18,20,3706 Bouganvilla St,199900.0,5,4,3657,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.3767135906025, 'y': 26.2280628113049, 'spatialReference': {'wkid': 4326}}"
19,21,2808 Santa Esperanza,415000.0,4,6,4393,Mission,78572,TX,26.1733989164964,-98.2901288217277,"{'x': -98.2901288217277, 'y': 26.1733989164964, 'spatialReference': {'wkid': 4326}}"
20,22,1204 Elm St,176900.0,3,2,1758,Mission,78572,TX,26.2164073278787,-98.3112143889297,"{'x': -98.3112143889297, 'y': 26.2164073278787, 'spatialReference': {'wkid': 4326}}"
21,23,3005 Santa Monica,303900.0,4,4,3075,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.3767135906025, 'y': 26.2280628113049, 'spatialReference': {'wkid': 4326}}"
22,24,417 Rio Grande Dr,269000.0,5,4,3488,Mission,78572,TX,26.1879728609773,-98.3005786558115,"{'x': -98.3005786558115, 'y': 26.1879728609773, 'spatialReference': {'wkid': 4326}}"
23,25,817 Rankin St,130000.0,3,2,1657,Mission,78572,TX,26.2255630248441,-98.3343570086049,"{'x': -98.3343570086049, 'y': 26.2255630248441, 'spatialReference': {'wkid': 4326}}"
24,26,1715 Palazzo,1495000.0,6,7,8793,Mission,78572,TX,26.187118666879,-98.3029571160888,"{'x': -98.3029571160888, 'y': 26.187118666879, 'spatialReference': {'wkid': 4326}}"
25,27,3400 Santa Susana St,238000.0,4,3,3132,Mission,78572,TX,26.1689636962816,-98.2990488176861,"{'x': -98.2990488176861, 'y': 26.1689636962816, 'spatialReference': {'wkid': 4326}}"
26,28,1818 Crown Pointe Blvd,167900.0,4,2,1587,Mission,78572,TX,26.2187523460509,-98.2948814681073,"{'x': -98.2948814681073, 'y': 26.2187523460509, 'spatialReference': {'wkid': 4326}}"
27,29,2611 Redstone Dr,349000.0,3,5,3508,Mission,78572,TX,26.2035353801067,-98.2816560501196,"{'x': -98.2816560501196, 'y': 26.2035353801067, 'spatialReference': {'wkid': 4326}}"
28,30,3000 San Patricio St,225000.0,5,4,2717,Mission,78572,TX,26.1606976608434,-98.3009229936886,"{'x': -98.3009229936886, 'y': 26.1606976608434, 'spatialReference': {'wkid': 4326}}"
29,31,1608 Sebastian St,263000.0,4,4,2173,Mission,78572,TX,26.1960146557669,-98.3036007888691,"{'x': -98.3036007888691, 'y': 26.1960146557669, 'spatialReference': {'wkid': 4326}}"
30,32,1005 Berry St,39900.0,3,2,1622,Mission,78572,TX,26.2173824697884,-98.3352775886443,"{'x': -98.3352775886443, 'y': 26.2173824697884, 'spatialReference': {'wkid': 4326}}"
31,33,2600 Sonora Ave,270000.0,3,4,2432,Mission,78572,TX,26.2012312936332,-98.2831031687818,"{'x': -98.2831031687818, 'y': 26.2012312936332, 'spatialReference': {'wkid': 4326}}"
32,34,1205 Travis St,1488710.0,7,9,10001,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.3767135906025, 'y': 26.2280628113049, 'spatialReference': {'wkid': 4326}}"
33,35,2107 Mauve Dr,133000.0,3,2,1389,Mission,78572,TX,26.1891021331404,-98.3542211748681,"{'x': -98.3542211748681, 'y': 26.1891021331404, 'spatialReference': {'wkid': 4326}}"
34,36,1807 Sebastian St,215000.0,3,3,2376,Mission,78572,TX,26.1954352787265,-98.2993601704151,"{'x': -98.2993601704151, 'y': 26.1954352787265, 'spatialReference': {'wkid': 4326}}"
35,37,1811 Fairway Cir,155000.0,3,2,1829,Mission,78572,TX,26.223140812883,-98.3151659739588,"{'x': -98.3151659739588, 'y': 26.223140812883, 'spatialReference': {'wkid': 4326}}"
36,38,1502 Terrace Dr,210000.0,4,3,2605,Mission,78572,TX,26.221376,-98.301683,"{'x': -98.301683, 'y': 26.221376, 'spatialReference': {'wkid': 4326}}"
37,39,2605 Tack Dr # 122,60000.0,2,2,1268,Mission,78572,TX,26.2346713106067,-98.3262666647955,"{'x': -98.3262666647955, 'y': 26.2346713106067, 'spatialReference': {'wkid': 4326}}"
38,40,302 N Slabaugh Ave,59900.0,3,3,2169,Mission,78572,TX,26.2092135073254,-98.3314556382714,"{'x': -98.3314556382714, 'y': 26.2092135073254, 'spatialReference': {'wkid': 4326}}"
39,41,1703 Palazzo,375000.0,4,4,3278,Mission,78572,TX,26.1894040032543,-98.3030106191971,"{'x': -98.3030106191971, 'y': 26.1894040032543, 'spatialReference': {'wkid': 4326}}"
40,42,2101 Scout Ln,315000.0,4,3,2603,Mission,78572,TX,26.2150169477749,-98.2887667023823,"{'x': -98.2887667023823, 'y': 26.2150169477749, 'spatialReference': {'wkid': 4326}}"
41,43,1406 Terrace Dr,235000.0,4,3,2387,Mission,78572,TX,26.2215149362931,-98.3028625313087,"{'x': -98.3028625313087, 'y': 26.2215149362931, 'spatialReference': {'wkid': 4326}}"
42,44,3401 Grand Canal Dr,319000.0,4,4,3609,Mission,78572,TX,26.1701543828866,-98.304483272718,"{'x': -98.304483272718, 'y': 26.1701543828866, 'spatialReference': {'wkid': 4326}}"
43,45,608 S Castillos Y Diamantes St,150450.0,3,2,1701,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.3767135906025, 'y': 26.2280628113049, 'spatialReference': {'wkid': 4326}}"
44,46,2101 Village Dr,185000.0,4,3,1851,Mission,78572,TX,26.2184740622695,-98.2903965163199,"{'x': -98.2903965163199, 'y': 26.2184740622695, 'spatialReference': {'wkid': 4326}}"
45,47,510 S Sol Dorado St,132500.0,3,2,1228,Mission,78572,TX,26.2070906526723,-98.3626416767205,"{'x': -98.3626416767205, 'y': 26.2070906526723, 'spatialReference': {'wkid': 4326}}"
46,48,1102 Rio Balsas,235000.0,4,4,3189,Mission,78572,TX,26.1921041711164,-98.2968654691365,"{'x': -98.2968654691365, 'y': 26.1921041711164, 'spatialReference': {'wkid': 4326}}"
47,49,2104 Loker St,59000.0,2,2,1200,Mission,78572,TX,26.2077712646145,-98.2918022577969,"{'x': -98.2918022577969, 'y': 26.2077712646145, 'spatialReference': {'wkid': 4326}}"
48,50,2703 Santa Olivia St,309000.0,5,4,3574,Mission,78572,TX,26.1753093385401,-98.2988793662354,"{'x': -98.2988793662354, 'y': 26.1753093385401, 'spatialReference': {'wkid': 4326}}"
49,51,4110 Santa Veronica St,279900.0,4,4,3100,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.3767135906025, 'y': 26.2280628113049, 'spatialReference': {'wkid': 4326}}"
50,52,1804 Alex Dr,219900.0,3,4,2493,Mission,78572,TX,26.1921752660838,-98.3000278863447,"{'x': -98.3000278863447, 'y': 26.1921752660838, 'spatialReference': {'wkid': 4326}}"
51,53,3206 Santa Laura,159000.0,3,2,1966,Mission,78572,TX,26.1686089215998,-98.2881325705988,"{'x': -98.2881325705988, 'y': 26.1686089215998, 'spatialReference': {'wkid': 4326}}"
52,54,109 San Jacinto St,190000.0,4,5,2351,Mission,78572,TX,26.1821657255581,-98.2939099396608,"{'x': -98.2939099396608, 'y': 26.1821657255581, 'spatialReference': {'wkid': 4326}}"
53,55,1017 Rio Grande Dr,199000.0,4,3,3146,Mission,78572,TX,26.1831665996536,-98.2926798293782,"{'x': -98.2926798293782, 'y': 26.1831665996536, 'spatialReference': {'wkid': 4326}}"
54,56,2100 Granite Ave,148000.0,4,2,1529,Mission,78572,TX,26.2198204,-98.2847372,"{'x': -98.2847372, 'y': 26.2198204, 'spatialReference': {'wkid': 4326}}"
55,57,2217 Red River Dr,629000.0,7,9,6298,Mission,78572,TX,26.1847229315217,-98.2966893449495,"{'x': -98.2966893449495, 'y': 26.1847229315217, 'spatialReference': {'wkid': 4326}}"
56,58,910 Country Club Dr,70000.0,3,1,1495,Mission,78572,TX,26.2202913692092,-98.3145275565798,"{'x': -98.3145275565798, 'y': 26.2202913692092, 'spatialReference': {'wkid': 4326}}"
57,59,2905 San Rodrigo,263000.0,5,4,3343,Mission,78572,TX,26.1706348001789,-98.2999849601286,"{'x': -98.2999849601286, 'y': 26.1706348001789, 'spatialReference': {'wkid': 4326}}"
58,60,1015 Burney St,224000.0,4,4,2695,Mission,78572,TX,26.2187783409578,-98.33842319684,"{'x': -98.33842319684, 'y': 26.2187783409578, 'spatialReference': {'wkid': 4326}}"
59,61,1413 Dora Jeanne Dr,169000.0,3,3,1826,Mission,78572,TX,26.2172654010066,-98.3018747475283,"{'x': -98.3018747475283, 'y': 26.2172654010066, 'spatialReference': {'wkid': 4326}}"
60,62,1701 E 21st St,155000.0,3,2,1885,Mission,78572,TX,26.2231858840739,-98.2988520864803,"{'x': -98.2988520864803, 'y': 26.2231858840739, 'spatialReference': {'wkid': 4326}}"
61,63,2800 Cassandra St,375000.0,4,6,3018,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.3767135906025, 'y': 26.2280628113049, 'spatialReference': {'wkid': 4326}}"
62,64,2221 Red River Dr,589000.0,6,6,5717,Mission,78572,TX,26.1846379362312,-98.2973097180518,"{'x': -98.2973097180518, 'y': 26.1846379362312, 'spatialReference': {'wkid': 4326}}"
63,65,2300 Solera,2500000.0,8,11,11656,Mission,78572,TX,26.1787857995156,-98.2953305591807,"{'x': -98.2953305591807, 'y': 26.1787857995156, 'spatialReference': {'wkid': 4326}}"
64,66,1606 Toni Ln,123000.0,3,2,1314,Mission,78572,TX,26.2243716134598,-98.2992165582688,"{'x': -98.2992165582688, 'y': 26.2243716134598, 'spatialReference': {'wkid': 4326}}"
65,67,210 S Stewart Rd,179000.0,4,3,2629,Mission,78572,TX,26.1997785607156,-98.3040991132297,"{'x': -98.3040991132297, 'y': 26.1997785607156, 'spatialReference': {'wkid': 4326}}"
66,68,2118 Turtle Ln,139900.0,3,2,1666,Mission,78572,TX,26.2218088446828,-98.2906346792846,"{'x': -98.2906346792846, 'y': 26.2218088446828, 'spatialReference': {'wkid': 4326}}"
67,69,201 S Grovewood Ave,399900.0,4,4,3446,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.3767135906025, 'y': 26.2280628113049, 'spatialReference': {'wkid': 4326}}"
68,70,1907 Lake Point Dr,126000.0,3,2,1200,Mission,78572,TX,26.1930484182559,-98.3499640581573,"{'x': -98.3499640581573, 'y': 26.1930484182559, 'spatialReference': {'wkid': 4326}}"
69,71,1608 Audrey Dr,345000.0,3,3,2823,Mission,78572,TX,26.1951569221104,-98.3037466255707,"{'x': -98.3037466255707, 'y': 26.1951569221104, 'spatialReference': {'wkid': 4326}}"
70,72,4104 Santa Olivia St,200000.0,4,3,2642,Mission,78572,TX,26.1622895131889,-98.3018620842513,"{'x': -98.3018620842513, 'y': 26.1622895131889, 'spatialReference': {'wkid': 4326}}"
71,73,214 Driftwood Ave,199999.0,3,4,1795,Mission,78572,TX,26.2033314151652,-98.2816487651775,"{'x': -98.2816487651775, 'y': 26.2033314151652, 'spatialReference': {'wkid': 4326}}"
72,74,1110 Fairway Dr,279900.0,4,3,2693,Mission,78572,TX,26.220955968027,-98.3088821881721,"{'x': -98.3088821881721, 'y': 26.220955968027, 'spatialReference': {'wkid': 4326}}"
73,75,900 Paradise Cir,220000.0,5,3,2870,Palmview,78572,TX,26.233787475989,-98.3601383936102,"{'x': -98.3601383936102, 'y': 26.233787475989, 'spatialReference': {'wkid': 4326}}"
74,76,1809 Audrey Dr,209000.0,3,2,2322,Mission,78572,TX,26.1946084208916,-98.2992077046217,"{'x': -98.2992077046217, 'y': 26.1946084208916, 'spatialReference': {'wkid': 4326}}"
75,77,2811 Santa Ana,599000.0,7,7,4858,Mission,78572,TX,26.1734562647193,-98.2883990687097,"{'x': -98.2883990687097, 'y': 26.1734562647193, 'spatialReference': {'wkid': 4326}}"
76,78,2802 Santa Lydia St,275000.0,4,4,3858,Mission,78572,TX,26.1738790102377,-98.2976890807476,"{'x': -98.2976890807476, 'y': 26.1738790102377, 'spatialReference': {'wkid': 4326}}"
77,79,1503 Marla Dr,71509.0,3,2,1274,Palmview,78572,TX,26.2335526965616,-98.3869492602312,"{'x': -98.3869492602312, 'y': 26.2335526965616, 'spatialReference': {'wkid': 4326}}"
78,80,1504 Sheri Lee Dr,223000.0,4,3,2560,Mission,78572,TX,26.220449908803,-98.3016265600107,"{'x': -98.3016265600107, 'y': 26.220449908803, 'spatialReference': {'wkid': 4326}}"
79,81,3503 San Benito St,174000.0,3,2,1929,Mission,78572,TX,26.1685522220015,-98.293889679012,"{'x': -98.293889679012, 'y': 26.1685522220015, 'spatialReference': {'wkid': 4326}}"
80,82,3302 Santa Erica St,187228.0,4,3,3266,Mission,78572,TX,26.1686733903961,-98.292426671935,"{'x': -98.292426671935, 'y': 26.1686733903961, 'spatialReference': {'wkid': 4326}}"
81,83,4103 Santa Fe St,180000.0,3,3,2229,Mission,78572,TX,26.1618556389691,-98.2981648257931,"{'x': -98.2981648257931, 'y': 26.1618556389691, 'spatialReference': {'wkid': 4326}}"
82,84,2008 Turtle Ln,176500.0,3,3,1861,Mission,78572,TX,26.2219341264753,-98.2915391102881,"{'x': -98.2915391102881, 'y': 26.2219341264753, 'spatialReference': {'wkid': 4326}}"
83,85,2911 San Roman St,249000.0,4,3,2215,Mission,78572,TX,26.1690950360574,-98.2996640773212,"{'x': -98.2996640773212, 'y': 26.1690950360574, 'spatialReference': {'wkid': 4326}}"
84,86,3102 Santa Lydia St,289000.0,4,4,3662,Mission,78572,TX,26.1716963538556,-98.2976708105472,"{'x': -98.2976708105472, 'y': 26.1716963538556, 'spatialReference': {'wkid': 4326}}"
85,87,2420 E Sycamore Ave,425000.0,5,4,3315,Mission,78572,TX,26.2267171313689,-98.2825046479808,"{'x': -98.2825046479808, 'y': 26.2267171313689, 'spatialReference': {'wkid': 4326}}"
86,88,4002 Santa Olivia St,237500.0,4,3,2952,Mission,78572,TX,26.1632258479827,-98.3016977700806,"{'x': -98.3016977700806, 'y': 26.1632258479827, 'spatialReference': {'wkid': 4326}}"
87,89,7614 Wagon Trail Dr,330000.0,4,4,3657,Mission,78572,TX,26.2341819677507,-98.4124415454716,"{'x': -98.4124415454716, 'y': 26.2341819677507, 'spatialReference': {'wkid': 4326}}"
88,90,3303 San Rafael St,228250.0,4,3,2970,Mission,78572,TX,26.1588096465072,-98.2977683360908,"{'x': -98.2977683360908, 'y': 26.1588096465072, 'spatialReference': {'wkid': 4326}}"
89,91,1903 Selena St,149000.0,3,2,1331,Mission,78572,TX,26.2027549408477,-98.2958830261236,"{'x': -98.2958830261236, 'y': 26.2027549408477, 'spatialReference': {'wkid': 4326}}"
90,92,4101 Palmetto Drive,855000.0,4,6,5223,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.3767135906025, 'y': 26.2280628113049, 'spatialReference': {'wkid': 4326}}"
